break_id,swell_dir,swell_period,k_factor
48,295.0,8.0,0.18431722621062668
48,295.0,9.0,0.1923751214156615
48,295.0,10.0,0.2021915554105801
48,295.0,11.0,0.21419178820594598
48,295.0,12.0,0.22867473479598643
48,295.0,13.0,0.2458294016820896
48,295.0,14.0,0.2656805720885383
48,295.0,15.0,0.28802337446313386
48,295.0,16.0,0.3124360174629557
48,295.0,17.0,0.3385768785631368
48,295.0,18.0,0.3662408854158121
48,295.0,19.0,0.3942039138528652
48,295.0,20.0,0.4220040624606065
48,295.0,21.0,0.4492389956855726
48,295.0,22.0,0.4755558494549151
48,300.0,6.0,0.23641333995344016
48,300.0,7.0,0.24063532970501061
48,300.0,8.0,0.24858642113963628
48,300.0,9.0,0.2586397773552712
48,300.0,10.0,0.2700549266491512
48,300.0,11.0,0.2830637917204475
48,300.0,12.0,0.2981339367915248
48,300.0,13.0,0.31579356016289517
48,300.0,14.0,0.3363178248942279
48,300.0,15.0,0.35958659139090765
48,300.0,16.0,0.3851337066915185
48,300.0,17.0,0.4124789120919545
48,300.0,18.0,0.44127554329052954
48,300.0,19.0,0.47034994295713384
48,300.0,20.0,0.49918157154320997
48,300.0,21.0,0.5273406022384554
48,300.0,22.0,0.5544681296684036
48,305.0,6.0,0.3057791744885964
48,305.0,7.0,0.31231608720374615
48,305.0,8.0,0.3227754117223247
48,305.0,9.0,0.33538586541763926
48,305.0,10.0,0.3492918980497703
48,305.0,11.0,0.36449452166964413
48,305.0,12.0,0.38133848610896204
48,305.0,13.0,0.400428774801641
48,305.0,14.0,0.42221445187338
48,305.0,15.0,0.44669102766515634
48,305.0,16.0,0.47340409529438643
48,305.0,17.0,0.5017737443074947
48,305.0,18.0,0.5313317254845705
48,305.0,19.0,0.5610257541571537
48,305.0,20.0,0.5903056609760011
48,305.0,21.0,0.6187382633439957
48,305.0,22.0,0.6459787848960266
48,310.0,6.0,0.3819247887548557
48,310.0,7.0,0.3914201409624212
48,310.0,8.0,0.40489081602530563
48,310.0,9.0,0.4204621240947023
48,310.0,10.0,0.437236794403811
48,310.0,11.0,0.4551325186508932
48,310.0,12.0,0.47445909397312147
48,310.0,13.0,0.49579445260360167
48,310.0,14.0,0.5195921865336229
48,310.0,15.0,0.5458495454691744
48,310.0,16.0,0.5740791083523474
48,310.0,17.0,0.6036028118351934
48,310.0,18.0,0.6338419888996866
48,310.0,19.0,0.6638895913477756
48,310.0,20.0,0.693207501307318
48,310.0,21.0,0.7213948411964656
48,310.0,22.0,0.7481508960860245
48,315.0,6.0,0.4624131259995389
48,315.0,7.0,0.4754511319885156
48,315.0,8.0,0.4923865786756365
48,315.0,9.0,0.5112754919406518
48,315.0,10.0,0.5312035944670062
48,315.0,11.0,0.5520354430398333
48,315.0,12.0,0.5741371134102464
48,315.0,13.0,0.5981317318672413
48,315.0,14.0,0.6244489105514646
48,315.0,15.0,0.6529949584982924
48,315.0,16.0,0.6831607774201818
48,315.0,17.0,0.7141258862299231
48,315.0,18.0,0.7451828410062666
48,315.0,19.0,0.7755369376045098
48,315.0,20.0,0.8046893485229001
48,315.0,21.0,0.8323012116563308
48,315.0,22.0,0.8581441484979775
48,320.0,6.0,0.5445484866440172
48,320.0,7.0,0.5615892075372878
48,320.0,8.0,0.5823408047879524
48,320.0,9.0,0.6048160364182822
48,320.0,10.0,0.6281031318151542
48,320.0,11.0,0.6520214277852034
48,320.0,12.0,0.6770186283540572
48,320.0,13.0,0.7038162090207399
48,320.0,14.0,0.732864673801311
48,320.0,15.0,0.7639740680759611
48,320.0,16.0,0.796367767451678
48,320.0,17.0,0.829041381516979
48,320.0,18.0,0.8611302407665141
48,320.0,19.0,0.8918840954192309
48,320.0,20.0,0.9208426096650542
48,320.0,21.0,0.9477389762358757
48,320.0,22.0,0.9724324889477467
48,325.0,6.0,0.6255266505894359
48,325.0,7.0,0.6468538246626989
48,325.0,8.0,0.6716267366557289
48,325.0,9.0,0.6978322339907284
48,325.0,10.0,0.724575325774651
48,325.0,11.0,0.7516371972567252
48,325.0,12.0,0.7795534891977136
48,325.0,13.0,0.8091588975398867
48,325.0,14.0,0.8409552465418129
48,325.0,15.0,0.8746861742968065
48,325.0,16.0,0.9094148752994543
48,325.0,17.0,0.9439469259044823
48,325.0,18.0,0.9772481664661681
48,325.0,19.0,1.008545569981866
48,325.0,20.0,1.0373945688138115
48,325.0,21.0,1.063589187956999
48,325.0,22.0,1.0870742907069175
48,330.0,6.0,0.7025654579304946
48,330.0,7.0,0.728251496282926
48,330.0,8.0,0.7570728995517041
48,330.0,9.0,0.7870005908967215
48,330.0,10.0,0.8171649985053296
48,330.0,11.0,0.8473159862984248
48,330.0,12.0,0.8780774107884943
48,330.0,13.0,0.910397848166394
48,330.0,14.0,0.9448412513816153
48,330.0,15.0,0.9811103949262999
48,330.0,16.0,1.0181367531531613
48,330.0,17.0,1.054555979038113
48,330.0,18.0,1.089173437600539
48,330.0,19.0,1.1211492557019938
48,330.0,20.0,1.1500259805116881
48,330.0,21.0,1.1756350126570991
48,330.0,22.0,1.197991104631687
48,335.0,6.0,0.7730181620871639
48,335.0,7.0,0.8029077930156816
48,335.0,8.0,0.8356098574847134
48,335.0,9.0,0.8690841744767273
48,335.0,10.0,0.902490092086049
48,335.0,11.0,0.9355522886744384
48,335.0,12.0,0.9689794538259534
48,335.0,13.0,1.0038314312965184
48,335.0,14.0,1.0407413118540934
48,335.0,15.0,1.0793884978502035
48,335.0,16.0,1.118596485094538
48,335.0,17.0,1.1568540364779174
48,335.0,18.0,1.1928237765800016
48,335.0,19.0,1.2255802966546794
48,335.0,20.0,1.2546320093260688
48,335.0,21.0,1.2798242119980032
48,335.0,22.0,1.3012209523260314
48,340.0,6.0,0.834471204887454
48,340.0,7.0,0.8681831358205988
48,340.0,8.0,0.9044013703346949
48,340.0,9.0,0.9410765941899433
48,340.0,10.0,0.9773964182612542
48,340.0,11.0,1.013066644006146
48,340.0,12.0,1.0488796205261832
48,340.0,13.0,1.0860095305426278
48,340.0,14.0,1.1251626438188915
48,340.0,15.0,1.1660005134704527
48,340.0,16.0,1.2072464994403476
48,340.0,17.0,1.2472562032507861
48,340.0,18.0,1.2845663966478338
48,340.0,19.0,1.3181657972740164
48,340.0,20.0,1.3475206562770388
48,340.0,21.0,1.3724752774602633
48,340.0,22.0,1.393125540526154
48,345.0,6.0,0.8848273512106934
48,345.0,7.0,0.9217720277111808
48,345.0,8.0,0.960958225668778
48,345.0,9.0,1.0003285187498074
48,345.0,10.0,1.0390961914773338
48,345.0,11.0,1.07696705263825
