buoy_id,wave_time_utc,significant_wave_height,primary_wave_height,primary_period,primary_direction,mean_direction,secondary_wave_height,secondary_period,secondary_direction,tertiary_wave_height,tertiary_period,tertiary_direction,source,ingested_at
29,2026-05-28 07:00:00+00:00,3.0589,,11.1111,311.0084,311.0084,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 08:00:00+00:00,2.9919,,11.1111,310.9368,310.9368,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 09:00:00+00:00,2.9365,,11.1111,310.8413,310.8413,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 10:00:00+00:00,2.8936,,10.5263,312.0824,312.0824,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 11:00:00+00:00,2.8613,,10.5263,312.0463,312.0463,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 12:00:00+00:00,2.838,,10.5263,311.9648,311.9648,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 13:00:00+00:00,2.8204,,10.5263,311.8884,311.8884,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 14:00:00+00:00,2.8058,,10.5263,311.8701,311.8701,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 15:00:00+00:00,2.7914,,9.8717,313.4499,313.4499,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 16:00:00+00:00,2.7757,,9.8717,313.718,313.718,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 17:00:00+00:00,2.7589,,9.8717,314.0822,314.0822,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 18:00:00+00:00,2.7432,,20.0,298.7668,298.7668,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 19:00:00+00:00,2.7301,,18.1818,296.3098,296.3098,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 20:00:00+00:00,2.7201,,18.1818,297.3191,297.3191,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 21:00:00+00:00,2.7116,,18.1818,298.2529,298.2529,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 22:00:00+00:00,2.7028,,18.1818,299.0587,299.0587,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-28 23:00:00+00:00,2.6913,,18.1818,299.6865,299.6865,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 00:00:00+00:00,2.6735,,18.1818,300.1558,300.1558,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 01:00:00+00:00,2.6484,,18.1818,300.4161,300.4161,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 02:00:00+00:00,2.619,,18.1818,300.5364,300.5364,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 03:00:00+00:00,2.5903,,16.6667,298.7511,298.7511,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 04:00:00+00:00,2.5646,,16.6667,298.7577,298.7577,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 05:00:00+00:00,2.5423,,16.6667,298.7344,298.7344,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 06:00:00+00:00,2.525,,16.6667,298.7315,298.7315,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 07:00:00+00:00,2.5157,,16.6667,298.7496,298.7496,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 08:00:00+00:00,2.5175,,16.6667,298.7896,298.7896,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 09:00:00+00:00,2.529,,16.6667,298.8245,298.8245,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 10:00:00+00:00,2.543,,16.6667,298.8669,298.8669,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 11:00:00+00:00,2.5515,,16.6667,298.8879,298.8879,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 12:00:00+00:00,2.5538,,16.6667,298.8887,298.8887,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 13:00:00+00:00,2.5549,,15.3846,298.2686,298.2686,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 14:00:00+00:00,2.557,,15.3846,298.4959,298.4959,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 15:00:00+00:00,2.5559,,15.3846,298.6971,298.6971,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 16:00:00+00:00,2.5501,,15.3846,298.8462,298.8462,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 17:00:00+00:00,2.5427,,15.3846,298.9081,298.9081,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 18:00:00+00:00,2.5368,,15.3846,298.8682,298.8682,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 19:00:00+00:00,2.5322,,15.3846,298.7324,298.7324,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 20:00:00+00:00,2.5278,,15.3846,298.5071,298.5071,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 21:00:00+00:00,2.5242,,15.3846,298.1945,298.1945,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 22:00:00+00:00,2.5265,,14.2857,298.3986,298.3986,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-29 23:00:00+00:00,2.5393,,14.2857,298.0366,298.0366,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 00:00:00+00:00,2.5627,,14.2857,297.5991,297.5991,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 01:00:00+00:00,2.5891,,14.2857,297.1333,297.1333,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 02:00:00+00:00,2.6117,,14.2857,296.6465,296.6465,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 03:00:00+00:00,2.6326,,14.2857,296.1939,296.1939,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 04:00:00+00:00,2.6582,,14.2857,295.7807,295.7807,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 05:00:00+00:00,2.6922,,13.3333,296.1052,296.1052,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 06:00:00+00:00,2.7372,,13.3333,295.9436,295.9436,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 07:00:00+00:00,2.7955,,13.3333,295.8572,295.8572,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 08:00:00+00:00,2.8659,,13.3333,295.8204,295.8204,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 09:00:00+00:00,2.9408,,13.3333,295.7809,295.7809,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 10:00:00+00:00,3.0129,,13.3333,295.6936,295.6936,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 11:00:00+00:00,3.0744,,13.3333,295.5395,295.5395,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 12:00:00+00:00,3.1219,,7.6923,318.622,318.622,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 13:00:00+00:00,3.1568,,8.3333,316.8677,316.8677,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 14:00:00+00:00,3.1806,,8.3333,316.9279,316.9279,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 15:00:00+00:00,3.2009,,8.3333,317.1719,317.1719,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 16:00:00+00:00,3.2234,,8.3333,317.6096,317.6096,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 17:00:00+00:00,3.237,,8.3333,318.1083,318.1083,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 18:00:00+00:00,3.2391,,8.3333,318.5669,318.5669,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 19:00:00+00:00,3.2231,,8.3333,318.8416,318.8416,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 20:00:00+00:00,3.2014,,8.3333,318.9846,318.9846,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 21:00:00+00:00,3.1869,,8.3333,318.945,318.945,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 22:00:00+00:00,3.1916,,8.3333,318.8388,318.8388,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-30 23:00:00+00:00,3.2206,,8.3333,318.7654,318.7654,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 00:00:00+00:00,3.2605,,8.3333,318.8945,318.8945,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 01:00:00+00:00,3.2967,,8.3333,319.2174,319.2174,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 02:00:00+00:00,3.3221,,8.3333,319.6295,319.6295,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 03:00:00+00:00,3.3397,,8.3333,319.9378,319.9378,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 04:00:00+00:00,3.3545,,9.0909,317.3243,317.3243,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 05:00:00+00:00,3.3748,,9.0909,317.5192,317.5192,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 06:00:00+00:00,3.4041,,9.0909,317.6808,317.6808,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 07:00:00+00:00,3.4382,,9.0909,317.7855,317.7855,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 08:00:00+00:00,3.4674,,9.0909,317.7634,317.7634,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 09:00:00+00:00,3.4867,,9.0909,317.6381,317.6381,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 10:00:00+00:00,3.4961,,9.0909,317.3272,317.3272,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 11:00:00+00:00,3.5102,,9.0909,316.9598,316.9598,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 12:00:00+00:00,3.5315,,9.0909,316.5805,316.5805,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 13:00:00+00:00,3.5498,,9.0909,316.2797,316.2797,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 14:00:00+00:00,3.5474,,9.0909,316.025,316.025,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 15:00:00+00:00,3.5104,,9.0909,315.8039,315.8039,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 16:00:00+00:00,3.4477,,9.0909,315.6187,315.6187,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 17:00:00+00:00,3.3749,,9.0909,315.5366,315.5366,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 18:00:00+00:00,3.3234,,9.0909,315.5541,315.5541,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 19:00:00+00:00,3.2937,,9.0909,315.5825,315.5825,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 20:00:00+00:00,3.2219,,9.0909,315.5812,315.5812,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 21:00:00+00:00,3.1846,,9.0909,315.5746,315.5746,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 22:00:00+00:00,3.1788,,9.0909,315.4806,315.4806,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-05-31 23:00:00+00:00,3.1452,,9.0909,315.1181,315.1181,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 00:00:00+00:00,3.1255,,9.0909,315.0641,315.0641,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 01:00:00+00:00,3.1189,,9.0909,315.0336,315.0336,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 02:00:00+00:00,3.1148,,9.0909,315.0854,315.0854,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 03:00:00+00:00,3.1128,,9.0909,315.1704,315.1704,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 04:00:00+00:00,3.1138,,9.0909,315.407,315.407,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 05:00:00+00:00,3.0845,,9.0909,317.0272,317.0272,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 06:00:00+00:00,3.0694,,9.0909,317.4489,317.4489,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 07:00:00+00:00,3.071,,9.0909,317.6209,317.6209,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 08:00:00+00:00,3.0023,,9.0909,318.7779,318.7779,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 09:00:00+00:00,2.9661,,9.0909,319.066,319.066,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 10:00:00+00:00,2.9564,,9.0909,318.944,318.944,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 11:00:00+00:00,2.85,,9.0909,318.8579,318.8579,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 12:00:00+00:00,2.801,,9.0909,318.8914,318.8914,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 13:00:00+00:00,2.7955,,9.0909,318.8232,318.8232,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 14:00:00+00:00,2.7047,,9.0909,318.8658,318.8658,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 15:00:00+00:00,2.6604,,9.0909,318.9114,318.9114,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 16:00:00+00:00,2.6583,,9.0909,318.9294,318.9294,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 17:00:00+00:00,2.6022,,9.0909,319.1842,319.1842,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 18:00:00+00:00,2.5716,,9.0909,319.2869,319.2869,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 19:00:00+00:00,2.5676,,9.0909,319.2055,319.2055,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 20:00:00+00:00,2.5026,,9.0909,319.2471,319.2471,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 21:00:00+00:00,2.4722,,9.0909,319.3688,319.3688,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 22:00:00+00:00,2.4664,,9.0909,319.2027,319.2027,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-01 23:00:00+00:00,2.3832,,9.0909,319.2299,319.2299,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 00:00:00+00:00,2.3509,,9.0909,319.4128,319.4128,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 01:00:00+00:00,2.3479,,9.0909,319.3599,319.3599,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 02:00:00+00:00,2.2821,,9.0909,319.6773,319.6773,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 03:00:00+00:00,2.2597,,9.0909,319.8832,319.8832,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 04:00:00+00:00,2.2581,,9.0909,319.8647,319.8647,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 05:00:00+00:00,2.2226,,9.0909,320.0685,320.0685,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 06:00:00+00:00,2.2107,,9.0909,320.1367,320.1367,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 07:00:00+00:00,2.2083,,9.0909,320.0873,320.0873,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 08:00:00+00:00,2.192,,9.0909,319.736,319.736,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 09:00:00+00:00,2.1866,,9.0909,319.6463,319.6463,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 10:00:00+00:00,2.1839,,9.0909,319.595,319.595,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 11:00:00+00:00,2.1721,,9.0909,319.2038,319.2038,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 12:00:00+00:00,2.1667,,8.3333,321.4199,321.4199,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 13:00:00+00:00,2.1608,,8.3333,321.412,321.412,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 14:00:00+00:00,2.1607,,8.3333,321.064,321.064,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 15:00:00+00:00,2.1704,,8.3333,320.958,320.958,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 16:00:00+00:00,2.1701,,8.3333,320.9129,320.9129,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 17:00:00+00:00,2.1238,,8.3333,320.0189,320.0189,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 18:00:00+00:00,2.1058,,8.3333,319.8694,319.8694,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 19:00:00+00:00,2.1032,,8.3333,319.8306,319.8306,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 20:00:00+00:00,2.0629,,16.6667,196.7025,196.7025,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 21:00:00+00:00,2.0504,,16.6667,196.3231,196.3231,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 22:00:00+00:00,2.0471,,16.6667,196.0694,196.0694,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-02 23:00:00+00:00,2.0593,,16.6667,196.1868,196.1868,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 00:00:00+00:00,2.078,,16.6667,196.0632,196.0632,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 01:00:00+00:00,2.0765,,16.6667,197.1155,197.1155,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 02:00:00+00:00,2.0807,,16.6667,197.1536,197.1536,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 03:00:00+00:00,2.1719,,7.6923,319.3701,319.3701,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 04:00:00+00:00,2.2038,,7.6923,319.1895,319.1895,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 05:00:00+00:00,2.3699,,7.1429,317.884,317.884,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 06:00:00+00:00,2.3828,,7.1429,318.8153,318.8153,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 07:00:00+00:00,2.3731,,7.1429,318.8104,318.8104,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 08:00:00+00:00,2.3729,,7.1429,317.6003,317.6003,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 09:00:00+00:00,2.3837,,7.6923,318.33,318.33,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 10:00:00+00:00,2.4307,,7.6923,318.0565,318.0565,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 11:00:00+00:00,2.733,,7.1429,319.638,319.638,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 12:00:00+00:00,2.7567,,7.1429,320.4755,320.4755,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 13:00:00+00:00,2.7403,,7.1429,320.4807,320.4807,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 14:00:00+00:00,2.7121,,7.1429,319.7959,319.7959,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 15:00:00+00:00,2.421,,7.1429,318.9146,318.9146,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 16:00:00+00:00,2.4766,,7.1429,318.765,318.765,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 17:00:00+00:00,2.6819,,7.1429,320.9415,320.9415,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 18:00:00+00:00,2.6812,,7.1429,321.2469,321.2469,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 19:00:00+00:00,2.6668,,7.1429,321.2531,321.2531,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 20:00:00+00:00,2.6603,,7.1429,320.1411,320.1411,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 21:00:00+00:00,2.5344,,7.1429,317.9598,317.9598,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 22:00:00+00:00,2.57,,7.1429,317.776,317.776,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-03 23:00:00+00:00,2.3568,,6.6667,320.5569,320.5569,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 00:00:00+00:00,2.3061,,6.25,320.5794,320.5794,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 01:00:00+00:00,2.3015,,6.25,320.5502,320.5502,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 02:00:00+00:00,2.298,,6.25,319.6804,319.6804,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 03:00:00+00:00,2.188,,6.6667,319.9033,319.9033,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 04:00:00+00:00,2.2142,,6.6667,319.7773,319.7773,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 05:00:00+00:00,2.2294,,6.25,324.6491,324.6491,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 06:00:00+00:00,2.2036,,6.25,325.3993,325.3993,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 07:00:00+00:00,2.2001,,6.25,325.4012,325.4012,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 08:00:00+00:00,2.2611,,6.25,324.0598,324.0598,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 09:00:00+00:00,2.5257,,7.1429,316.2281,316.2281,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 10:00:00+00:00,2.5655,,7.1429,315.8857,315.8857,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 11:00:00+00:00,2.9997,,7.1429,322.5855,322.5855,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 12:00:00+00:00,3.0125,,7.1429,323.3687,323.3687,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 13:00:00+00:00,2.9856,,7.1429,323.3806,323.3806,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 14:00:00+00:00,3.0091,,7.1429,323.2525,323.2525,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 15:00:00+00:00,3.0015,,8.3333,312.0519,312.0519,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 16:00:00+00:00,3.1118,,8.3333,311.6333,311.6333,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
29,2026-06-04 17:00:00+00:00,3.2255,,8.3333,312.471,312.471,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 07:00:00+00:00,1.7011,,11.7647,260.5212,260.5212,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 08:00:00+00:00,1.6818,,11.7647,260.2755,260.2755,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 09:00:00+00:00,1.6651,,11.7647,260.0009,260.0009,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 10:00:00+00:00,1.6503,,11.7647,259.7119,259.7119,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 11:00:00+00:00,1.6357,,11.7647,259.4434,259.4434,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 12:00:00+00:00,1.6203,,11.7647,259.1904,259.1904,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 13:00:00+00:00,1.6035,,11.7647,258.9486,258.9486,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 14:00:00+00:00,1.5863,,11.7647,258.7322,258.7322,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 15:00:00+00:00,1.5689,,11.7647,258.4916,258.4916,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 16:00:00+00:00,1.5528,,11.7647,258.24,258.24,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 17:00:00+00:00,1.5384,,11.7647,257.9212,257.9212,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 18:00:00+00:00,1.5283,,11.7647,257.5845,257.5845,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 19:00:00+00:00,1.5243,,20.0,249.227,249.227,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 20:00:00+00:00,1.5279,,20.0,249.6249,249.6249,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 21:00:00+00:00,1.5362,,20.0,250.0121,250.0121,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 22:00:00+00:00,1.5477,,20.0,250.3689,250.3689,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
76,2026-05-28 23:00:00+00:00,1.5617,,20.0,250.6839,250.6839,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
